TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
1422477661,fr,Lovely Hentai,,Un jeu de puzzle dans lequel vous devez assembler une seule image à partir de pièces individuelles.,steam,126391
488518,fr,Friday the 13th: The Game,,Jason is back! Jason Voorhees is unleashed and stalking the grounds of Camp Crystal Lake! Friday the 13th: The Game is one of the most highly-anticipated horror titles of all time. You will finally be able to take on the role as Jason Voorhees and Camp Crystal Lake counselors.,steam,14389
13210,,SaGa Frontier,,"Enter a vast frontier where seven quests are taken one hero at a time. 
 
A wizard's dark destiny, a woman's revenge, even a robot's search for his soul, Seven amazing adventures that weave into one - yours. 
 
-140 hours of gameplay 
-30 regions of time & space to explore 
-Deep battle and magic system 
-Features the Free Scenario System for highly open-ended gaming 
-Only on PlayStation",,11310
1266022963,fr,SRX,,Pilotez tout type de véhicule volant et atteignez le haut des classements mondiaux ! Serez-vous assez rapide ?,steam,133368
497412,fr,Ori and the Will of the Wisps,,Embarquez pour une nouvelle aventure dans un monde vaste et dépaysant où vous rencontrerez des ennemis gigantesques et des énigmes ardues dans votre quête pour révéler la destinée d'Ori.,steam,37001
504412,,Clix,,,,97990
515978,,1v1.lol,,Fight to survive in this epic multiplayer Battle Royale construction war where only the last player standing still wins and achieves the great and coveted master victory.,,130457
417749,fr,Tabletop Simulator,,"Tabletop Simulator is the only simulator where you can let your aggression out by flipping the table! There are no rules to follow: just you, a physics sandbox, and your friends. Make your own online board games or play the thousands of community created mods. Unlimited gaming possibilities!",steam,8351
506468,,Nioh 2,,"Master the lethal arts of the samurai as a mysterious half-human, half-supernatural Yokai warrior, in this challenging action RPG sequel. 
Explore violent Sengoku-era Japan and the deadly Dark Realm, both plagued with grotesque, merciless demons. 
 
Unsheathe your deadly weapons and cut down all enemies in your path using a revamped combat system and the ability to transform into a full Yokai to unleash devastating paranormal powers.",,103330
21282,fr,Hearts of Iron III,,Hearts of Iron III vous fait jouer à la deuxième guerre mondiale sur tous les fronts à travers différents scénarios. Menez votre nation à la gloire de 1936 à 1948. Diplomatie et économie sont également au programme.,steam,741
7830,,Age of Empires III,,"In this highly anticipated next installment in the Age of Empires franchise from Ensemble Studios, Age of Empires III places players in the time period of roughly 1500–1850, picking up where Age of Empires II: The Age of Kings left off. As players work to establish their empire, they take on the role of a European power struggling to explore, colonize, and conquer North and South America. 
 
 
 
Age of Empires III introduces exciting new gameplay elements, including the all-new Home City and an incredible combat system. Players have new civilizations to discover, random maps to conquer, and a single-player campaign unlike any other. Players also find stunning graphics as a result of a revolutionary graphics engine that pushes the limits of PC graphics technology in an entirely new way.",,299
6737,,Super Mario RPG: Legend of the Seven Stars,,"A JRPG entry in the Super Mario franchise in which Mario meets many unlikely allies in order to jump and fight his way through the Mushroom Kingdom and collect stars to repair the Star Road, the pathway that grants people's wishes, which was destroyed by Smithy, the otherworldly entity that hijacked Bowser's castle and threw the Kingdom into disarray.",,5418
505705,fr,Noita,,"Noita est un roguelite d'action magique dans un monde où chaque pixel est simulé physiquement. Combattez, explorez, faites fondre, brûlez, gelez et évaporez tout sur votre chemin dans un monde entièrement destructible avec des sorts que vous aurez créés. Ou bien faites le maximum de bêtises !",steam,52006
494544,fr,Marvel vs. Capcom: Infinite,,"La confrontation épique entre deux univers incroyablement fouillés connaît un nouveau rebondissement avec Marvel vs. Capcom: Infinite. Avec les Gemmes de l'Infini pour unique espoir, d'intrépides héros s'unissent pour contrer Ultron Sigma, qui entend éradiquer toute forme de vie biologique.",steam,26197
28834,fr,Realm of the Mad God,,"Un nouveau donjon est dans Realm of the Mad God - Le Davy Jones' Locker ! Combattez des minions fantomatiques, vainquez le légendaire Pirate King et récupérez son trésor !",steam,8188
621254945,,Dyson Sphere Program,,"As an engineer of Dyson Sphere Program, you will go to an alien galaxy building “Dyson Sphere”. Collecting resources, plan and designing production lines, gradually create a full automated factory. Develop your factory from a small workshop to a huge cross-galaxy Industrial empire.",,139078
490948,fr,The Isle,,Experience fierce open world survival gameplay as you attempt to stay alive on an unforgiving island inhabited by dinosaurs! Hunt. Grow. Survive.,steam,25838
25367,fr,Dungeon Fighter Online,,"Get ready for the ultimate brawl! Dungeon Fighter Online is a classic beat-em up 2D action game with an epic storyline and RPG elements! Choose from 14 diverse classes, and unravel ancient mysteries as you punch, slash, shoot, or summon your way to victory!",steam,26606
539,,Harry Potter and the Sorcerer's Stone,,"J. K. Rowling's immensely popular boy wizard makes his highly anticipated entrance to the realm of video gaming with this third-person 3D action-adventure based on Harry Potter and the Sorcerer's Stone, the first novel in the series. In the role of the prodigious young magician the player begins his first year at Hogwarts School of Witchcraft and Wizardry, joined by familiar characters such as Ron Weasley, Hermione Granger, and even Draco Malfoy. 
 
Harry Potter can explore the grounds at Hogwarts, spend time with Hagrid, and even hop on a broomstick for a quick game of quidditch. However, as in the novel, Harry's special gifts are noticed not only by his instructors but by darker forces, as well, and the player may even come face-to-face with ""You-Know-Who"" himself before this adventure is over.",,341
19731,fr,Portal 2,,The &quot;Perpetual Testing Initiative&quot; has been expanded to allow you to design co-op puzzles for you and your friends!,steam,72
460619,fr,Ori and the Blind Forest,,"&quot;Ori and the Blind Forest&quot; relate l'histoire d'une jeune créature orpheline à la destinée héroïque, au travers d'un jeu de plateforme et d'action aux graphismes époustouflants, développé pour PC par Moon Studios.",steam,7344
2770,fr,Tomb Raider,,"Tomb Raider explore les origines de Lara Croft, son passage d'une jeune femme en apparence fragile à combattante aguerrie.",steam,1164
29280,,Tokyo Jungle,,"In Tokyo Jungle, everything is the enemy, and only the strongest will survive! 
 
With over 50 playable animals to choose from, unleash your inner beast to hunt your way to the top of Tokyo's post-apocalyptic food chain. Whether in Story or Survival Mode, you never know where your next meal will come from or the dangers you'll face, so be prepared for anything and everything. Forage through this desolate but dangerous city to complete story-based challenges using a variety of survival skills, from all-out attack to stealth. Beware-- you are not the only animal out there hunting for survival!",,7467
497988,fr,Tyd wag vir Niemand,,"Manipulate time to your will at any moment to solve challenges, avoid deadly traps and make it to the end of this strange journey.",steam,52012
498638,fr,Anno 1800,,Anno 1800™ – Lead the Industrial Revolution! Welcome to the dawn of the Industrial Age. The path you choose will define your world. Are you an innovator or an exploiter? A conqueror or a liberator? How the world remembers your name is up to you.,steam,55036
459527,fr,Gang Beasts,,"Gang Beasts est un jeu multijoueur loufoque avec des personnages gélatineux hargneux, des combats brutalo-comiques, et des lieux absurdement dangereux situés dans la cité de Ville-bœuf.",steam,11177
492034,,Vikings: War of Clans,,Vikings: War of Clans is a mobile game from Plarium LLC.,,44118
511554,,Arknights,,"Take on the role of a key member of Rhodes Island, a pharmaceutical company that fights both a deadly infection and the unrest it leaves in its wake. Together with your leader Amiya, you’ll recruit Operators, train them, then assign them to various operations to protect the innocent and resist those who would thrust the world into turmoil.",,123395
18958,fr,Dragon Age: Origins,,"When history tells the story of the Fifth Blight, what will be said about the hero who turned the tide against the darkspawn? Determine your legacy and fight for Thedas as a noble dwarf, an elf far from home, a mage apprentice, or a customized hero of your own design.",steam,76
506078,fr,Green Hell,,"Green Hell est une lutte accablante pour votre survie au cœur de la forêt amazonienne. Tandis que le poids de la solitude fera plier son corps comme son esprit, le joueur devra s'accrocher à la vie dans un périple qui le mettra à rude épreuve. Combien de temps survivrez-vous aux dangers de l'inconnu ?",steam,101461
492035,,Resident Evil: HD Remaster,,"The hugely popular Resident Evil series, having sold over 61 million units to date, returns to its roots with a remastered version of the critically acclaimed masterpiece, Resident Evil. Originally released in 1996, Resident Evil  was then “remade” in 2002 from the ground up with new visuals, gameplay elements, environments and story details while retaining the survival horror atmosphere the series had become synonymous for. Both fans of the franchise who want a trip down memory lane and those who have yet to experience the game that coined the term survival horror for the gaming world will appreciate this definitive re-visit of that iconic 2002 Resident Evil title.  
 
The intense horror fans first experienced with the release of the original Resident Evil is back. Taking place in the now notorious Raccoon City, players will choose to take on the role of either S.T.A.R.S. (Special Tactics and Rescue Service) team member Chris Redfield or Jill Valentine, who have been sent into the city to find the missing Bravo team. When the team is suddenly attacked by a ferocious group of mutated dogs, desperate for an escape they take shelter in the Mansion, but will they ever get out alive again? Players will need to be brave as they adventure through the dark, enclosed spaces searching out the horrors that await them. With limited ammo and survival items available gamers will need to keep their wits about them to survive the various traps and puzzles that greet them at every stage.",,24869
1420,fr,Half-Life 2,,"1998. HALF-LIFE sends a shock through the game industry with its combination of pounding action and continuous, immersive storytelling. Valve's debut title wins more than 50 game-of-the-year awards on its way to being named ""Best PC Game Ever"" by PC Gamer, and launches a franchise with more than eight million retail units sold worldwide.",steam,233
491909,,Phoenix Point,,"Phoenix Point is the new strategy game from the creator of the original X-COM series. It features turn based tactics and world based strategy in a fight against a terrifying, alien menace.",,27804
517401,,The Medium,,"Discover a dark mystery only a medium can solve. Explore the real world and the spirit world at the same time. 
 
Use your psychic abilities to solve puzzles spanning both worlds, uncover deeply disturbing secrets, and survive encounters with The Maw - a monster born from an unspeakable tragedy. 
 
The Medium is a third-person psychological horror game that features patented dual-reality gameplay and an original soundtrack co-composed by Arkadiusz Reikowski and Akira Yamaoka.",,133308
515073,fr,Urtuk: The Desolation,,Urtuk est un RPG tactique low-fantasy au tour par tour qui se déroule dans un monde ouvert. Prenez la tête d’un groupe d'aventuriers et guidez-le à travers les ruines d'un monde antique.,steam,98073
488632,fr,Enter the Gungeon,,"Enter the Gungeon est un jeu d'exploration d'un donjon où une horde d'aventuriers tiraille à tout va, pille, manie la roulade d'esquive et renverse les tables dans l'espoir de trouver la rédemption.",steam,11182
479862517,fr,Dragon Quest XI: Echoes of an Elusive Age,,DRAGON QUEST® XI : Les Combattants de la destinée™ suit le périlleux périple d'un héros pourchassé qui doit lever le voile sur les mystères de son destin avec l'aide d'un ensemble de personnages secondaires des plus charmants.,steam,11667
65997,fr,PAYDAY 2,,"PAYDAY 2 est un jeu de tir coopératif bourré d'action qui permet jusqu'à quatre joueurs d'incarner une fois de plus les braqueurs originaux du célèbre gang PAYDAY, Dallas, Hoxton, Wolf et Chains, qui débarquent à Washington DC pour une série de crimes épiques.",steam,2058
518711,,EA Sports UFC 4,,"In EA SPORTS UFC 4 the fighter you become is shaped by your fight style, your achievements, and your personality. Develop and customize your character through a unified progression system across all modes. Go from unknown amateur to UFC superstar in the new Career Mode, experience the origins of combat sports in two all-new environments; The Kumite and The Backyard, or challenge the world in new Blitz Battles or Online World Championships to become the undisputed champ. In gameplay, fluid clinch-to-strike combinations offer more responsive and authentic stand-up gameplay, while overhauled takedown and ground mechanics deliver more control in those key phases of the fight. No matter how, or where, you play EA SPORTS UFC 4 puts ‘you’ at the center of every fight.",,136560
490771,fr,Battle Brothers,,"Battle Brothers is a turn based tactical RPG which has you leading a mercenary company in a gritty, low-power, medieval fantasy world. You decide where to go, whom to hire or to fight, what contracts to take and how to train and equip your men in a procedurally generated open world campaign.",steam,14394
65627,,I Wanna Be The Boshy,,"Inspired by I Wanna Be The Guy, I Wanna Be The Boshy is a ""trapformer"" in which a single player controls a yellow warning sign toting a pistol, whose goal is to become the ""Boshy"". To get there, our intrepid hero must survive an array of deadly platforming levels, where one mistake could mean death. In fact, practically every room in the game is chock-full of dodging and jumping, as well as harmless objects suddenly becoming a death trap, randomly generated events, and even a few jump-scares. As the game progresses, the player can find special treasures which unlock new features, like secret items, CD's, and new characters. Two players can also play online, with one player able to warp to the other's location if that person is further ahead.",,50286
14958,,Lunar: Dragon Song,,"Through the Darkness find the Light! 
When The Legends of Dragons were first born, an age of darkness descended on the world of Lunar. Join the untried hero Jian and his friends on their journey to save Lunar from the powerful forces of evil.",,13908
509394,fr,Assetto Corsa Competizione,,"Assetto Corsa Competizione est le nouveau jeu vidéo officiel des Blancpain GT Series. Grâce à son extraordinaire qualité de simulation, le jeu vous permettra de découvrir la véritable atmosphère du Championnat FIA GT3 homologué avec les pilotes, les équipes, les voitures et les circuits officiels.",steam,89444
506412,fr,Devil May Cry 5,,Le chasseur de démons ultime fait son grand retour dans le jeu que les fans d'action attendent avec impatience !,steam,76253
510577,fr,Skater XL,,"Experience unparalleled board control and responsiveness while you skate iconic real-world skate spots. This is the evolution of skateboarding gameplay. With Independent Foot Control and unique physics-based gameplay, skate gamers finally have the expressive controls they have always dreamed of.",steam,113175
6263,fr,Sonic Adventure 2: Battle,,Embarquez dans deux aventures uniques à la rencontre de nos héros de toujours ainsi que de nouveaux et anciens méchants qui se livrent bataille pour sceller le destin du monde !,steam,7858
515072,fr,Curse of the Dead Gods,,"Votre quête de richesse, d’immortalité et de pouvoir divin vous a mené aux portes de ce temple maudit. Un dédale infini, infesté de monstres et pièges mortels.",steam,125373
8224,,TrackMania,,"TrackMania is the first in a series of games where you race along a narrow track featuring insane jumps, loops and excessive speed.",,18728
518764,,Kukoro: Stream Chat Games,,,,137372
19140,,Metro 2033,,"Set in the shattered subway of a post apocalyptic Moscow, Metro 2033 is a story of intensive underground survival where the fate of mankind rests in your hands. In 2013 the world was devastated by an apocalyptic event, annihilating almost all mankind and turning the earth's surface into a poisonous wasteland. A handful of survivors took refuge in the depths of the Moscow underground, and human civilization entered a new Dark Age. The year is 2033. An entire generation has been born and raised underground, and their besieged Metro Station-Cities struggle for survival, with each other, and the mutant horrors that await outside. You are Artyom, born in the last days before the fire, but raised Underground. Having never ventured beyond your Metro Station-City limits, one fateful event sparks a desperate mission to the heart of the Metro system, to warn the remnants of mankind of a terrible impending threat. Your journey takes you from the forgotten catacombs beneath the subway to the desolate wastelands above, where your actions will determine the fate of mankind.",,495
85857,fr,INSIDE,,"Seul et pourchassé, un garçon se retrouve entraîné au cœur d'un sombre projet.",steam,7342
31993,,Family Guy Online,,Family Guy Online was a free to play MMO based on the Family Guy television show.,,76456
496661,,Gartic,,"Gartic is a brazillian game, whose someone need to draw and the others players need to guess it.",,50158
501930,fr,Surviving Mars,,"Bienvenue à la maison ! Le temps est venu de faire valoir vos droits sur la Planète rouge et de construire les premières colonies humaines fonctionnelles sur Mars ! Après quelques travaux de rénovation, cet endroit promet d'être vraiment magnifique.",steam,28574
504921,,Dragon Ball Legends,,"A mobile 3D fighting game in the Dragon Ball universe focused on live PvP gameplay between players around the world. 
World Tournaments are planned for the game. 
 
The game uses cards to launch attacks and swipe controls to move/dodge attacks. 
4 cards are shown on the screen at once, drawn from a deck that cycles through available cards. 
Both players have a team of 6 characters that gets shown once the match is set up. From there both players choose 3 characters from their teams to use in the battle.",,95014
497509,,Ashes of Creation,,"Ashes of Creation is a unique take on the MMO experience. The world structure is dynamic and built to react to the actions of our players. Cities will rise and fall, their populations based on the history of the world as the players create it. Quests will unlock as these populations gather, their needs grow, and secrets are unlocked. 
 
As the world’s NPC structure is established in real time, players will have the ability to destroy what they’ve created, paving the way for new development, new populations, and real change. Political strife and intrigue will play a very real role in the structure of your world. 
 
Gone are the days of static worlds, change is here to stay.",,27420
512981,fr,Blair Witch,,"Découvrez un tout nouveau jeu vidéo d'horreur narratif, inspiré de l'univers du film Blair Witch, qui étudie votre relation à la peur et au stress.",steam,119298
512360,fr,Lorelai,,"Le peu qu'elle avait lui a été arraché, mais Lorelai refuse d'abandonner. Elle va se battre. Et même la mort ne l'empêchera pas de tout récupérer...",steam,110875
508400,,Bloodstone Online: The Ancient Curse,,,,104338
33437,fr,Resident Evil 6,,"Mêlant action et survival horror, Resident Evil 6 s'annonce comme l'expérience horrifique de 2013.",steam,1082
506376,fr,Dead or Alive 6,,"Développé par Koei Tecmo Games, DEAD OR ALIVE 6 est un jeu de combat en 3D au rythme effréné, aux graphismes hallucinants et aux niveaux multizones qui offre une expérience compétitive riche en émotions.",steam,103269
11282,fr,Final Fantasy VIII,,"C’est la guerre. La superpuissance Galbadia a déclaré la guerre à Dollet, un pays dont l'école militaire abrite deux fortes personnalités : Seifer le colérique, et Squall Leonhart, un grand solitaire. À l’image de Galbadia et Dollet, ils sont en constante opposition.",steam,425
491177,fr,Slime Rancher,,"Slime Rancher raconte l'histoire de Beatrix LeBeau, une jeune éleveuse de Slimes courageuse, qui part vivre sa vie à plus de mille années-lumière de la Terre, sur Far, Far Ouest, où elle tente de vivre grâce à l'élevage de Slimes.",steam,16287
517447,,TETR.IO,,"TETR.IO is a modern yet familiar online stacker. Play against friends and foes all over the world, or claim a spot on the leaderboards - the stacker future is yours! 
 
Programmed, developed and designed by osk.",,135596
1281,,Toontown Online,,"Toontown Online was a massively multiplayer online role-playing game, developed by Disney Interactive and published by the Walt Disney Company. Toontown Online was shut down by the Walt Disney Company on September 19, 2013.",,25326
313197,fr,Assetto Corsa,,"Assetto Corsa v1.16 introduces the new &quot;Laguna Seca&quot; laser-scanned track, 7 new cars among which the eagerly awaited Alfa Romeo Giulia Quadrifoglio! Check the changelog for further info!",steam,5597
28158,,The Bachelor: The Videogame,,"The quest for love doesn't have to end after the show's final rose. Now, you can experience the excitement of the TV show in your very own adventure and compete for the affections of The Bachelor or The Bachelorette! It's up to you to make an impression that will leave your suitor with only one option...to offer you the final rose!",,6571
509893,fr,Project Winter,,"Project Winter est un jeu multijoueur de 8 personnes dans lequel l’accent est mis sur la tromperie sociale et la survie. La communication et le travail d’équipe sont essentiels au but ultime de l’évasion des survivants. Rassemblez des ressources, réparez les structures et bravez la nature sauvage ensemble.",steam,111033
19023,,Final Fantasy IV,,"Final Fantasy IV is a Role-Playing game, developed by Sting and published by SquareSoft, which was released in Japan in 2002.",,16587
9402,,Resident Evil Zero,,"The game's storyline serves as a prequel to Resident Evil, covering Rebecca Chambers' ordeal a day prior. 
 
On July 23, 1998, special police STARS Bravo team is sent in to investigate a series of grisly murders in the Arklay Mountains region outside of Raccoon City. On the way to the scene, Bravo's helicopter malfunctions and is forced to crash land in the forest. The team soon discover an overturned military police transport truck, along with the mutilated corpses of two officers. The team split up and Bravo team's field medic, Rebecca Chambers, finds a train stopped in the middle of the forest. 
Rebecca soon discovers that the train, the Ecliptic Express, is infested with zombies.",,970
32182,,Make-Up and Style,,It's a make-up game for the DSi.,,80689
489201,,Titanfall 2,,"Titanfall 2 will deliver a crafted experience that explores the unique bond between man and machine. Playable offline, the single player campaign in Titanfall 2 will let fans step out onto the Frontier as a Militia rifleman with aspirations of becoming an elite Pilot. Stranded behind enemy lines and facing overwhelming odds, players must team up with a veteran Titan to uphold a mission they were never meant to carry out.",,17447
512218,fr,Littlewood,,"The world has already been saved. Now it's time to rebuild your town, learn new hobbies, and forge lifelong friendships in this peaceful and relaxing RPG.",steam,115421
509974,,Ragnarok M: Eternal Love,,"Ragnarok M: Eternal Love is a free-to-play fantasy RPG based off the original Ragnarok Online franchise, developed by XD Global and licensed by Gravity Interactive.",,111880
495321,,Marvel's Avengers,,"Marvel’s Avengers is an epic, third-person, action-adventure game that combines an original, cinematic story with single-player and co-operative gameplay. Assemble into a team of up to four players online, master extraordinary abilities, customize a growing roster of Heroes, and defend the Earth from escalating threats.",,26950
130957,,Puzzle & Dragons,,"Puzzle & Dragons is a puzzle video game with elements of RPGs and strategy games, developed by GungHo Online Entertainment for the iOS, Android, and Kindle Fire platforms. In Japan, the title is often shortened to Pazudora, while in English it is shortened to PAD. 
 
Puzzle & Dragons is at its core a match-three puzzle game, requiring players to move and match colored orbs arranged in a grid. The amount and type of matches determine which of the six monsters on the player's team attack the waves of enemy monsters and how much damage they do. An additional layer of challenge is the acquisition, selection, and improvement of a team of monsters from among thousands ranging from standard fantasy fare, to deities from several religions and mythologies and characters from popular entertainment franchises. 
 
The game is free-to-play and financed by the sale of in-game currency. It has seen great commercial success in Japan, where it was downloaded 32 million times by November 2014, and was also released in other Asian countries as well as in North America and many European countries. In September 2015, total worldwide downloads surpassed 50 million. Puzzle & Dragons is the first mobile game in history to reach $1 Billion in revenue.",,8590
519170,fr,DRAG,,DRAG présente la nouvelle génération de la physique des véhicules 4CPT (technologie de traction à 4 points de contact) et un modèle de dommages qui permet de faire des courses multijoueurs roue contre roue à la manière d'un rallycross.,steam,132351
21727,,Punch-Out!!,,"Punch-Out!! is a boxing arcade game by Nintendo, released 1984. It was the first in a series of successful Punch-Out!! games that produced an arcade sequel known as Super Punch-Out!!, a spin-off of the series titled Arm Wrestling, a highly popular version for the NES originally known as Mike Tyson's Punch-Out!!, and Super Punch-Out!! for the SNES. 
The arcade game introduced recurring video games characters such as Glass Joe, Piston Hurricane, Bald Bull, and Mr. Sandman. It is also notable to be the debut project for Koji Kondo, who would later go on to write the acclaimed music for the Super Mario and The Legend of Zelda series.",,9150
8489,fr,Chrono Trigger,,"Ce RPG culte et indémodable revient rempli de nouveautés ! D'un passé oublié à un avenir inconnu et jusqu'à la « Fin des temps », vivez une aventure sans pareille à travers les âges aux côtés de nombreux compagnons pour sauver la planète !",steam,1802
509614,,Spellbreak,,"Spellbreak is an epic fantasy action-spellcasting game where players fight to become an all-powerful battlemage. Weave spectacular spell combinations, craft strategic builds, and master your environment as you dominate the Hollow Lands solo or with friends in a non-stop quest for survival.",,112870
1900396348,,POPULATION: ONE,,"Fly anywhere, climb anything, build defenses... All in a VR Battle Royale.",,139377
500627,fr,GTFO,,"GTFO est un jeu de tir à la première personne coopératif et hardcore pour 4 joueurs, à l'ambiance étouffante. Vous y trouverez un suspense de tous les instants, des énigmes à résoudre à plusieurs et des combats particulièrement intenses.",steam,36646
518902,,Atelier Ryza 2: Lost Legends & the Secret Fairy,,"Even if my strength is lost, I will always be by your side... 3 years have passed since the previous installment, and Ryza and her friends have their sights set on an exciting new adventure.",,136414
502914,fr,Blasphemous,,"Blasphemous est un jeu de plateforme-action punitif, avec des combats en hack’n slash impitoyables, au cœur du monde cauchemardesque de Cvstodia. Explorez, améliorez vos capacités et utilisez des exécutions barbares contre des hordes d'ennemis pour réussir à échapper à la damnation éternelle.",steam,26820
460018,fr,Dark Deception,,"Death awaits you in Dark Deception, a story-driven first-person horror maze game. There's nowhere to hide and nowhere to catch your breath. Run or die - it's your choice. Trapped in a realm of nightmarish mazes with a mysterious woman, your only hope of survival is to find a way to escape the darkness.",steam,61859
509725,,Minecraft Dungeons,,"""Brave the dungeons alone, or team up with friends! Up to four players can battle together through action-packed, treasure-stuffed, wildly varied levels, all in an epic quest to save the villagers and take down the evil Arch-Illager! 
 
Discover new weapons and items that will help you defeat a ruthless swarm of new-and-nasty mobs. Fight or flee through canyons, swamps and – of course – mines! Any adventurer brave or foolish enough (or a bit-of-both!) to explore this blocky and beautiful world will need to come prepared. So quickly, gear up!""",,110474
517409,,NASCAR Heat 5,,"NASCAR Heat 5, the official video game of the world’s most popular stockcar racing series, puts you behind the wheel of these incredible racing machines and challenges you to become the 2020 NASCAR Cup Series champion. 
 
Features all the official teams, drivers and cars from the three NASCAR National Series as well as the Xtreme Dirt Tour, racing on 39 authentic tracks. The immersive Career is complemented by Quick Race, a new Test Session mode and multiplayer, both online and split screen.",,134370
491117,fr,Fishing Planet,,"Fishing Planet est un simulateur de pêche en ligne réaliste et unique à la première personne réalisé par des pêcheurs passionnés et pour des pêcheurs. Choisissez l’équipement de pêche, attrapez les poissons, explorez le monde et améliorez vos compétences dans de très nombreux lieux de pêche et à tout moment avec vos amis!",steam,12731
490130,fr,Minecraft: Story Mode,,"Endossez le rôle d'un héros ou d'une héroïne nommé(e) 'Jesse', et embarquez-vous dans une périlleuse aventure à travers dans le Nether, vers l'End, et au-delà. Vous et vos amis, un Guerrier, un ingénieur Redstone, un Griefer et un Architecte qui ont tué un Ender Dragon, vénérez l'Ordre de la Pierre.",steam,8339
512782,,Need for Speed: Heat,,"Hustle by day and risk it all at night in Need for Speed Heat, a white-knuckle street racer, where the lines of the law fade as the sun starts to set. By day, Palm City hosts the Speedhunter Showdown, a sanctioned competition where you earn Bank to customize and upgrade your high-performance cars. At night, ramp up the intensity in illicit street races that build your reputation, getting you access to bigger races and better parts. But stay ready – cops are waiting and not all of them play fair",,119161
519545,,Hyrule Warriors: Age Of Calamity,,"See Hyrule 100 years before the Legend of Zelda: Breath of the Wild game and experience the events of the Great Calamity. 
 
Join the struggle that brought Hyrule to its knees. Learn more about Zelda, the four Champions, the King of Hyrule and more through dramatic cutscenes as they try to save the kingdom from Calamity. The Hyrule Warriors: Age of Calamity game is the only way to see firsthand what happened 100 years ago. 
 
Battle hordes of Hyrule’s most formidable foes. From barbaric Bokoblins to towering Lynels, menacing monsters have emerged in droves. In addition to Link and Zelda, take control of characters like the four Champions and a young Impa. Use their distinct abilities to carve through hundreds of enemies to save Hyrule from the impending Calamity.",,138343
494327,fr,Minion Masters,,"Lance-toi dans des combats 1v1 ou 2v2 - dans cet hybride dynamique de Tower-Defense et Deckbuilding dangereusement addictif. Invoque tes sbires, détruis des hordes d'ennemis avec un sort, et renverse le maître adverse!",steam,27150
511195,fr,DRAGON BALL Z: KAKAROT,,"Revivez l'histoire de Son Goku et des Guerriers Z dans DRAGON BALL Z: KAKAROT ! Au-delà des affrontements épiques, vivez le monde de DRAGON BALL Z, combattez, mangez, pêchez et entraînez-vous avec Son Goku, Son Gohan, Vegeta et les autres.",steam,114009
516867,,Clubhouse Games: 51 Worldwide Classics,,"Discover and play 51 tabletop games from around the world! 
Play and discover 51 board games, tabletop games, and more all in one package—Clubhouse Games: 51 Worldwide Classics. This diverse collection includes games from all over the world across multiple genres, from familiar favorites like Chess to international hits like Mancala that have been around for 100s of years! 
 
Enjoy familiar favorites and learn hidden gems from around the world in this collection of 51 board games, tabletop games and more! Whether you like to sit and strategize or rely on reflexes, Clubhouse Games: 51 Worldwide Classics contains games from across an array of genres for you to play and discover. Each game is presented with stunning detail as dice clack and marbles glimmer. 
Strategic players will feel right at home with games like Four-in-a-row and Renegade, while those who prefer to use their reflexes can enjoy games like Slot Cars and Toy Boxing! 
With board games, card games, sports, solitaires and more, Clubhouse Games: 51 Worldwide Classics is an eclectic collection of games to play and discover on your Nintendo Switch. 
Enjoy 51 tabletop games and more from all over the world from the convenience of your Nintendo Switch™ system 
Play your favorite games or explore and learn new ones 
Play alone or with friends locally* and online** up to four players",,131961
512989,fr,Spiritfarer,,"Spiritfarer® est un jeu de gestion cosy sur le thème de la mort, dans lequel vous incarnez une passeuse d’âmes. Construisez un bateau pour explorer le monde, prenez soin de vos esprits et guidez-les au long des mers mystiques jusqu’à l’au-delà.",steam,119304
497304,fr,Russian Fishing 4,,"Russian Fishing 4 is a fishing simulator with RPG elements. There is no story line and the whole process is based on the concept of an open, free to roam and free to play game.",steam,56012
500633,,World War Z,,"Humanity is on the brink of extinction. From New York to Moscow and Jerusalem, the undead apocalypse continues to spread. As the end looms, a hardened few bands together to defeat the horde and outlive the dead. 
 
World War Z is a heart-pounding co-op third-person shooter for up to 4 players featuring swarms of hundreds of zombies. Based on the Paramount Pictures film, World War Z focuses on fast-paced gameplay while exploring new storylines from around the world.",,20910
1579549460,,Infinite Galaxy,,"Infinite Galaxy. Infinite possibilities. This is a next generation immersive, space game. With top 3D graphics and deep strategic choices to choose from, the secrets of the entire Galaxy are waiting for you to discover.",,144543
1899708249,fr,Everhood,,Une AVENTURE RPG NON CONVENTIONNELLE qui se déroule dans un monde indescriptible rempli d'amusantes batailles musicales et d'étranges rencontres.,steam,132083
489555,fr,Spooky's Jump Scare Mansion,,"Can you survive 1000 rooms of cute terror? Or will you break once the cuteness starts to fade off and you're running for your life from the unspeakable hideous beings that shake and writhe in bowels of this house? They wait for you, they wait and hunger for meeting you.",steam,35577
19275,fr,DC Universe Online,,"...Combat multijoueur à grande échelle, nouveaux personnages Light-Powered et une toute nouvelle arme.",steam,576
1928451462,,Crash Bandicoot: N. Sane Trilogy,,A remake of Crash Bandicoot found in the Crash Bandicoot N. Sane Trilogy collection.,,1185
3256,fr,Max Payne 2: The Fall Of Max Payne,,"Max Payne 2: The Fall of Max Payne is a violent, film-noir love story. Dark, tragic and intense, the in-depth story is a thrill-ride of shocking twists and revelations. Love hurts.",steam,19
