TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
506489,,Vigor,,"Norway, 1991. 
 
Civilization lies in ruin. Will you rise from the debris? 
 
Scandinavia, mostly untouched by the fallout of the war, remains the last safe zone in a post-apocalyptic Europe. 
 
Norway, once a haven, has transformed into a cut-throat land of survival where only the ruthless – or cunning – make it out alive.",,103328
19589,de,L.A. Noire,,Ein dunkler und brutaler Thriller zur Zeit der 1940er Jahre von Los Angeles.,steam,109
32542,,Persona 4 Golden,,"An enhanced rerelease of Shin Megami Tensei: Persona 4 (2008) featuring quality-of-life improvements, gameplay enhancements, new locations, balance tweaks, online functionality, new difficulty options, an additional side character storyline and a changed endgame.",,9600
500633,,World War Z,,"Humanity is on the brink of extinction. From New York to Moscow and Jerusalem, the undead apocalypse continues to spread. As the end looms, a hardened few bands together to defeat the horde and outlive the dead. 
 
World War Z is a heart-pounding co-op third-person shooter for up to 4 players featuring swarms of hundreds of zombies. Based on the Paramount Pictures film, World War Z focuses on fast-paced gameplay while exploring new storylines from around the world.",,20910
6855,,Paper Mario: The Thousand-Year Door,,"What Sleeps Behind the Door? 
 
Time passes, the pages turn…and a new chapter unfolds in an unfamiliar land! Get ready for a two-dimensional role-playing adventure for the ages as Mario returns to paper form to discover a mystery that sleeps behind an ancient, legendary portal called the Thousand-Year Door. The quest is long, the dangers many, and this time, Mario will have to make full use of his papery qualities just to survive. 
 
Take to the stage! Impressing the crowd builds power for super attacks, but don’t disappoint the audience, or you’ll pay! 
 
No need to go it alone! You’ll need to rely on sidekicks to survive, and even enemies have roles to play… 
 
Don’t fold under pressure! Fold into a paper airplane, turn sideways to slip through cracks, and much more. 
 
Stay on your toes! Stamp foes, swing your hammer, and use timely button presses to do damage!",,3349
490425,de,Empyrion - Galactic Survival,,"Empyrion - Galactic Survival ist ein Weltraum-Überlebensabenteuer in einer offenen 3D-Welt, in der du durch den Raum und über Kontinente auf Planeten fliegen kannst. Baue, erkunde, kämpfe und überlebe in einer feindlichen Galaxis voller unbekannter Gefahren.",steam,19249
510609,,Cyber Hunter,,"Cyber Hunter is a next-generation, competitive sandbox mobile game. It's packed with a host of different elements, including survival, shooting, exploration, skills and much more, even including parkour! In short, it's a brand new gaming experience. The game tells the story of our future, after brain-computer interfacing technology has become highly advanced and human civilization has experienced another evolutionary leap, during which, great events have begun to unfold. Justice faces off against evil. The old stands against the new. And forces of conservatism clash with radicalism. 
In this virtual world, all our heroes and heroines have acquired a “super power” through the help of quantum droids – the ability to turn quantum cube energy into any tactical support device they need. From Optical Camouflage to Quantum Barriers, from a detector that alerts you of approaching enemies, to a medical instrument that heals squad mates; anything and everything can be built, by you, and that's not all. You can choose whatever skills you think will help your strategy the most in any battle. 
We've even created a vertical combat concept. With parkour features including climbing, gliding, and rolling, players can experience vertical battles on a variety of terrain, including mountains, swamps and deserts. In this game, the arena that hosts your battles are not just a huge, flat map, but a world where you can fly in the sky and move underground. We have also created a number of exploration points scattered throughout the world. Here, you can explore temples in the desert with a chance of finding E-Cores to unlock new skills and weapons. Amid mounds of destroyed robots, you can also find gloves that greatly increase your climbing speed.",,117145
519522,,That Coin Game,,,,138500
495122,de,State of Decay 2,,"Die Untoten sind auferstanden und die Zivilisation gefallen. Nun muss deine kleine Gruppe aus Überlebenden in dieser Mischung aus Action- und Strategie-Simulation in einer offenen Welt nach Ressourcen suchen und eine Basis bauen, die Zombiehorden standhalten kann.",steam,19541
497456,,Days Gone,,"Days Gone is an open-world action-adventure game set in a harsh wilderness two years after a devastating global pandemic. Play as Deacon St. John, a Drifter and bounty hunter who rides the broken road, fighting to survive while searching for a reason to live. 
 
At its core, Days Gone is about survivors and what makes them human: desperation, loss, madness, betrayal, friendship, brotherhood, regret, love – and hope. It’s about how even when confronted with such enormous tragedy they find a reason to live. Hope never dies.",,19561
18888,,Warhammer Online: Age of Reckoning,,"An MMORPG based on the Games Workshop franchise developed by Mythic Entertainment and produced by Electronic Arts. Some of the features were brutal RvR battles (Realm vs Realm) and siege warfare. Warhammer Online was shut down December 18th, 2013.",,215
33882,de,FTL: Faster Than Light,,Erlebe in dieser Rogue-like-Raumschiff-Simulation mit deinem Raumschiff und deiner Crew eine Abenteuerreise durch eine zufällig erzeugte Galaxie voller Ruhm und bitterer Niederlagen.,steam,3075
28834,de,Realm of the Mad God,,"Team up with dozens of players and battle through the Realm of the Mad God, Oryx. With a retro 8-bit style, Realm is an evolution of traditional MMO gameplay.",steam,8188
506468,,Nioh 2,,"Master the lethal arts of the samurai as a mysterious half-human, half-supernatural Yokai warrior, in this challenging action RPG sequel. 
Explore violent Sengoku-era Japan and the deadly Dark Realm, both plagued with grotesque, merciless demons. 
 
Unsheathe your deadly weapons and cut down all enemies in your path using a revamped combat system and the ability to transform into a full Yokai to unleash devastating paranormal powers.",,103330
569,,Rayman 2: The Great Escape,,"With its enchanted storybook look beautifully translated into 3D, lush, vibrant colors, funny enemy designs, and clever jumping puzzles, Rayman 2 is platforming perfection. Michel Ancel's platformer shines the brightest on Dreamcast, but every version is a charm. No arms, no legs, no problem for the little French creation that could.",,843
17777,,Phoenix Wright: Ace Attorney,,"Meet Phoenix Wright, the rookie defense lawyer new to the scene with the wildest cross-examination skills in town! Take on five intriguing cases to reveal dramatic, stunning, and even comical court proceedings. Use both the touch screen to investigate the crime scenes, question witnesses and present shocking evidence. “Objection!”...It’s outrageous fun! You won’t be able to put down this laugh-out-loud, riveting adventure!",,1426
489668,,Granblue Fantasy,,"The Japanese game got a patch on April 11, 2016 which added an English option in-game instead of it being released internationally. This means the game must be downloaded/installed and started in Japanese before switching to English. 
 
Granblue Fantasy is a Japanese role-playing video game. The game plays as a traditional Japanese role-playing video game with turn-based battles. The game also contains summons and a class system that alters the main character's move-set and growth. Characters gain levels and abilities by accruing experience; summons and weapons equipped also confer characters with bonuses on attack power and HP. The characters themselves are gained either via quests (the main story quests or special event quests) or by using in-game currency to receive random crystal fragments, which may contain special weapons that add specific characters to the party. Characters, summons, and weapons are ranked (from best to worst) as SSR, SR, R, or N; each is also of type wind, water, fire, earth, light, or darkness. Voice actors provide voices for all of the characters in battle, and for much of the main and event storylines.",,13623
10033,,Banjo-Kazooie,,"In this 3D platformer, the heroic but naive bear Banjo enlists his cowardly bird buddy Kazooie to help rescue his younger sister from a vain, beauty-stealing witch. The player is tasked with exploring the witch's lair and the nine large, open levels within it, looking for tasks and challenges to complete. Along the way they meet a variety of characters who teach them new moves and transform them into different animals. Modeled after Super Mario 64, Banjo-Kazooie is distinguished by its cheeky and sarcastic sense of humor and by a large, varied, and novel moveset.",,2148
506399,,Command & Conquer: Rivals,,"Command & Conquer: Rivals is a thrilling, competitive experience built to define Real-Time Strategy for Mobile. Featuring intense, 1v1 real-time matches with rival commanders, you test your skills in combat in the War for Tiberium. Master the battlefield with continuous control of your forces, crush your rivals, and lead your army to victory.",,103274
1547,,.hack//G.U. Vol. 1: Rebirth,,".hack//G.U. simulates a massively multiplayer online role-playing game; players assume the role of a participant in a fictional game called The World. While in The World, the player controls the on-screen player character, Haseo, from a third-person person perspective (with optional first-person mode). The player may control the camera using the game controller's right analog stick. Within the fictional game, players explore monster-infested fields and dungeons as well as ""Root Towns"" that are free of combat. They also can ""log-off"" from the game and return to a computer desktop interface which includes in-game e-mail, news, and message boards, as well as desktop and background music customization options. In Reminisce, an optional card game called ""Crimson VS"" becomes available. The player may save the game to a memory card both from the desktop and within The World at a Save Shop. After the player completes the game, a Data Flag appears on the save file, which allows the transfer of all aspects of the player character and party members to the next game in the series. This can also be applied to previous games if the player first finished the Reminsce or Redemption.

Players can attack monsters in real time. However, the action pauses whenever the menu is opened in order to select magic to cast, items to use, or skills to perform. The player only directly controls Haseo, while the other characters are controlled by artificial intelligence. The player may either provide guidelines (""Free Will"", ""Rage"", ""Life"", etc.) or issue direct commands (for example, to cast a particular magic at a particular enemy) to the computer-controlled characters. Monsters roam the environments freely or guard treasure chests. Once combat is initiated, via a ""surprise attack"" or the player being spotted, a wall erects around the combat area to prevent escape. Weapons give the player access to the Skill Trigger feature which allows them to perform a powerful attack at the cost of losing SPs. As an adept rogue character, Haseo can wield multiple weapons for close combat. Although Haseo can only use one weapon per battle, during Reminisce the player can change weapons in the middle of Skill Triggers. Under certain conditions, the player may execute an enhanced type of Skill Trigger called ""Rengeki"". These attacks deal greater damage and fill a Morale gauge, which allows the player and his team members to use a combination attack. Certain plot-related fights, called ""Avatar battles"", use a different interface which incorporates shoot 'em up gameplay elements. After depleting the opponent's health, players must charge up a ""Data Drain"" to end the battle.

Root Towns are non-combat areas in The World. The player may restock on items, buy equipment, or chat and trade with other ""players"" of The World. The player may also undertake optional quests and visit guilds. A key feature of all towns is the Chaos Gate. This blue portal is used to travel between towns (called ""servers"") as well as access the fields and dungeons where battles take place. A password system controls the characteristics of each area. Depending on the characteristics of each word in the three word phrase, the resulting area may have different attributes such as prevalence of monsters or items, among other features.",,11987
78244886,,Suspects: Mystery Mansion,,"You have been invited to solve a murder mystery at the mansion! Play online with up to 9 real players as you try to solve the mysterious murder. But be careful, this will be no easy task: the killers are among the group and will stop at nothing to “kill” the investigation!  
  
Between rounds, you and other players will discuss who the killers might be. Everyone is a suspect in this social game of deduction. Discuss live with other players using the integrated voice chat feature. Where was the body? Where were they? What tasks did they perform? Who were they walking with? Who was acting suspiciously?  
  
This game is under constant development and new maps, tasks, and features await you.",,143591
19714,,Entropia Universe,,"Entropia Universe is a sci-fi first person MMORPG that uses a ""real cash economy"" where players can exchange real money for in game currency.",,3086
490644,de,Divinity: Original Sin II,,"Das gefeierte Rollenspiel, das die Messlatte neu gesetzt hat – von den Machern von Baldur's Gate 3. Stelle deine Gruppe zusammen. Meistere komplexe taktische Kämpfe. Spiele im Team von bis zu vier Spielern – im Wissen, dass nur einer von euch die Chance hat, ein Gott zu werden.",steam,11800
509725,,Minecraft Dungeons,,"""Brave the dungeons alone, or team up with friends! Up to four players can battle together through action-packed, treasure-stuffed, wildly varied levels, all in an epic quest to save the villagers and take down the evil Arch-Illager! 
 
Discover new weapons and items that will help you defeat a ruthless swarm of new-and-nasty mobs. Fight or flee through canyons, swamps and – of course – mines! Any adventurer brave or foolish enough (or a bit-of-both!) to explore this blocky and beautiful world will need to come prepared. So quickly, gear up!""",,110474
508662,,Identity V,,"Identity V is an asymmetrical multiplayer horror computer game developed and published by NetEase company. It was released in July 2018 for mobile devices. It is free to download in App Store, Google Play an PC.  
Five players participate in single matches. One of them is tasked with eliminating the other four before they complete their objectives.",,105512
515486,de,First Class Trouble,,"First Class Trouble ist ein Partyspiel, bei dem Spieler zusammen und gegeneinander arbeiten müssen, um zu überleben und eine tödliche K.I. herunterzufahren. Manche Spieler sind Schwindler, die insgeheim Killer-Roboter spielen, um die anderen Spieler hinters Licht führen.",steam,121898
11282,de,Final Fantasy VIII,,"Es ist eine Zeit des Krieges. Die globale Supermacht Galbadia erklärt dem Nachbarland Dollet den Krieg. Die Akademie in Dollet beheimatet zwei Persönlichkeiten - den ehrgeizigen, aber hitzköpfigen Cifer und den ernsthaften, „einsamen Wolf“ Squall Leonhart - beide genauso im Konflikt miteinander wie ihr Land es mit Galbadia ist.",steam,425
16051,,Guild Wars,,"In a world torn by conflict, where human kingdoms are all but destroyed and guilds sacrifice all for a chance to control the Hall of Heroes, a champion must rise from the ruins of a once-proud land to lead refugees from the ashes and fulfill an ancient prophecy. Will that hero be you?",,234
515386,de,Skul: The Hero Slayer,,"Begleitet Skul in diesem actionreichen 2D-Rogue-lite-Plattformspiel auf seiner Quest, stellt euch ganz alleine der Armee des Imperiums und rettet Skuls König aus der Gefangenschaft.",steam,127842
494903,de,For The King,,"For The King ist ein strategisches Rollenspiel, das Tabletop- und Rogue-like-Elemente zu einem spannenden Abenteuer vermischt, welches sich über alle Reiche erstreckt. Stürz dich in ein Einzelspieler-Erlebnis oder spiele im Kooperativmodus, sowohl online als auch lokal.",steam,20331
512782,,Need for Speed: Heat,,"Hustle by day and risk it all at night in Need for Speed Heat, a white-knuckle street racer, where the lines of the law fade as the sun starts to set. By day, Palm City hosts the Speedhunter Showdown, a sanctioned competition where you earn Bank to customize and upgrade your high-performance cars. At night, ramp up the intensity in illicit street races that build your reputation, getting you access to bigger races and better parts. But stay ready – cops are waiting and not all of them play fair",,119161
493862,,The Great Merchant,,MMORPG,,57424
517869,de,Space Otter Charlie,,"Spring, schwebe und katapultiere dich in diesem Puzzle-Jump-‘n‘-Run in der Schwerelosigkeit ottermäßig durchs Weltall.",steam,132454
9479,,Metroid Fusion,,"The famed Metroid series makes its return on the Game Boy Advance with Metroid Fusion. After Samus' exploits in the Super Nintendo classic Super Metroid, the intergalactic bounty hunter becomes infected with a parasitic life form known only as ""X"". Samus is rescued and revived by Metroid DNA only after undergoing some major changes in her body and suit, resulting in a drastic change in her appearance, and a new ability to absorb and assimilate the abilities of the ""X"" virus. Experience a new and enthralling chapter in the Metroid series, and relive the timeless gameplay and exploration that made the series a legend.",,1104
32156,de,Dishonored,,"Dishonored: Die Maske des Zorns ist ein spannungsgeladener Action-Thriller in beklemmend realistischer Ego-Perspektive, in dem Sie in der Rolle eines Assassinen mit übernatürlichen Fähigkeiten schlüpfen. Entehrt als Gardist der Kaiserin und getrieben durch das flammende Gefühl des Verrats, befinden Sie sich auf einem unerbittlichen...",steam,533
504817,,Paratopic,,"Smuggle contraband VHS tapes across the border. Discover the remnants of illicit industry. Prepare for an assassination.  
This is Paratopic, an atmospheric retro-3D horror adventure through a cursed fever dream.",,97690
488635,de,Naruto Shippuden: Ultimate Ninja Storm 4,,"Das neueste Opus in der mit viel Lob bedachten STORM-Serie schickt dich auf eine atemberaubende Reise. Nutze das komplett überarbeitete Kampfsystem und stürze dich in die großartigsten Kämpfe, die du je gesehen hast!",steam,11059
369585,,Kingdom Hearts III,,"Kingdom Hearts III is the third main installment in the Kingdom Hearts series developed and published by Square Enix. It was initially released January 2019 for the PlayStation 4 and the Xbox One. An expansion, Kingdom Hearts III Re Mind was released in January 2020. 
 
The story takes place after the events of Kingdom Hearts 3D: Dream Drop Distance. It features an older Sora as the main protagonist, who sets forth on a new adventure to search for seven guardians of light in an attempt to stop Xehanort from bringing about a second Keyblade War. Sora is joined by Donald Duck, Goofy, Mickey Mouse, Riku, Kairi, and others. Along the way, Sora travels to many worlds from Disney and Pixar intellectual properties, and cross paths with the real Organization XIII. 
 
Kingdom Hearts III features hack and slash combat reminiscent of Kingdom Hearts II, with elements from later handheld entries, allowing the player to control Sora in a party with Donald, Goofy, and up to two other Disney characters from the various worlds he visits. A major addition compared is the Formchange mechanic, which allows his currently equipped Keyblade to grant him special abilities and change shape. Sora can equip up to three Keyblades at a time, and cycle between them to use his abilities. Another addition is the Attractions mechanic, which occasionally allows Sora to summon and pilot a vehicle inspired by Disney theme park attractions. At certain points throughout the game, the player will be able to control other characters.",,2933
7184,,Barbie Horse Adventures: Wild Horse Rescue,,"A storm comes in and causes the gate at a ranch to open, letting horses and foals run away. Barbie must track down the foals and horses through 3 parts of 3 different settings: the forest, the mountains, and the beach. There is an average of three foals plus one horse that can be found at the end of the section. In the 2nd part of the section, a missing horse will be found by someone else, and Barbie must race them.",,3311
489164,de,Danganronpa V3: Killing Harmony,,"16 neue Schüler entführt und sind in einer Schule gefangen. Manche werden töten, manche sterben, und wieder andere bestraft werden. Du musst neu definieren, was du unter riskanter, rasanter Ermittlung verstehst, während du knifflige Mordfälle untersuchst und deine Freunde zum Tode zu verurteilst.",steam,12579
506078,de,Green Hell,,"Green Hell ist ein erbitterter Kampf ums Überleben im Amazonas-Regenwald. Du klammerst dich ans Leben und beginnst eine Reise, die dein Durchhaltevermögen auf die Probe stellen wird. Die Einsamkeit wird nicht nur deinen Körper, sondern auch deinen Geist aufs Äußerste fordern.",steam,101461
512923,de,Baldur's Gate 3,,"Gather your party, and return to the Forgotten Realms in a tale of fellowship and betrayal, sacrifice and survival, and the lure of absolute power.",steam,119171
70129,de,Oddworld: New 'n' Tasty,,"Durch einen Fingerzeig des Schicksals wurde Abe™, seines Zeichens erstklassiker Bodenpolierer in einer Fleischfabri, in ein unglaubliches Abenteuer katapultiert, als er zufällig von den Plänen seines Bosses, einem Molluck der Glukkon™, erfährt, dass Abe und seine Mudokons in wohlschmeckende Tasty Treats als letzte Maßnahme zur Rettung des",steam,999
513745,,Tiny Room Stories: Town Mystery,,"You are a private detective. After receiving a letter from your father, asking for help, you go to the small town of Redcliff. 
The city is completely empty. Where have all the inhabitants gone? What happened to your father? 
This is what you have to find out. Explore the city, find clues, solve puzzles, open locks to advance your investigation. The game is a mixture of escape the room and classic quests.",,122907
517528,de,Labyrinthine,,"Uncover the dark secrets of an overgrown maze with friends online as you try to escape the horrors within. Together, you will need to solve puzzles, find items and run from the bloodthirsty denizens of the maze as you try and get out alive...",steam,133409
18814,de,The Sims 3,,The Sims 3: Create the perfect world with full customization at your fingertips. Refine personalities and help fulfill destinies.,steam,260
505371,,Marvel's Spider-Man,,"Starring the world’s most iconic Super Hero, Spider-Man features the acrobatic abilities, improvisation and web-slinging that the wall-crawler is famous for, while also introducing elements never-before-seen in a Spider-Man game. From traversing with parkour and utilizing the environment, to new combat and blockbuster set pieces, it’s Spider-Man unlike any you’ve played before.",,19565
511396,,TETRIS 99,,"A blockbuster battle royale! 
99 players…but only one will remain! TETRIS 99 is the iconic puzzle game as you’ve never seen it before. Can you pick the right strategy to best 98 other players online – all at the same time?! 
 
TETRIS 99 is available as an exclusive offer for members of the Nintendo Switch Online paid membership service. After all, TETRIS 99 is all about battling online for block-dropping dominance against players around the world! 
 
Make smart use of Tetris Line Clears, KO the other 98 players and become the sole survivor!",,115282
515068,de,Dungeon Defenders: Awakened,,"Dungeon Defenders: Awakened is co-op Tower Defense combined with epic Action RPG combat. You’re able to join forces with up to four players to take on a never-ending army of orcs, demons, and dragons! Are your defenses strong enough to save the world of Etheria?",steam,116021
488820,de,Stranded Deep,,Take the role of a plane crash survivor stranded somewhere in the Pacific Ocean. Come face to face with some of the most life threatening scenarios that will result in a different experience each time you play. Scavenge. Discover. Survive.,steam,8751
67637,,Until Dawn,,"Until Dawn is an interactive drama survival horror video game. It was originally scheduled to be released on the PlayStation 3 and feature PlayStation Move support, but in August 2014, the game was reintroduced as a PlayStation 4 exclusive. 
 
Until Dawn is designed to be played multiple times, as players will miss out on quite a bit of content with a single playthrough. Each will last about nine hours in length and the game mechanics utilize a new in-game system called the ""Butterfly Effect"" in which any choice of action by the player may cause unforeseen consequences later on. For example, locating a weapon in an earlier chapter may allow the player to pick it up down the line when a chase scene leads back to the same room. Throughout the game, players will make difficult decisions during ethical or moral dilemmas, such as sacrificing one character to save another. The Butterfly Effect system blurs the line between right and wrong decisions and it is possible for players to keep all eight characters alive as well as having all eight of them die, allowing for many different paths and scenarios as well as offering several different endings. Until Dawn has a strict auto-save system to prevent players from reloading a previous save file to an earlier point in the game if they regret an in-game decision they have made. The only way to change the player's choice is to restart the game from the beginning or continue to the end and start a new game. In a developer interview, it has been said that Until Dawn has ""hundreds of endings"". Different endings have different variations depending on the combination of characters alive at the end of the game. 
 
The gameplay is focused on exploration, quick-time events and discovering clues as well as making decisions. There is an in-game system that will keep track of all of the clues and secrets players have discovered in total, even if there are multiple playthroughs; these clues will allow the player to piece together the mysteries of Blackwood. In terms of the gameplay mechanics and theme, Until Dawn has been noted to be similar to Heavy Rain and Beyond: Two Souls. 
 
Until Dawn was met with a positive critical response upon release, with praise directed at the visuals, choice mechanic, horror elements, music, voice acting and gameplay design. Most of the criticism the game drew was concerning the story, mostly the second half, camera angles, character movements and partially linear plot.",,7609
3958,de,Phantasmagoria,,Master storyteller Roberta Williams challenges you to experience the ultimate interactive nightmare.,steam,221
518013,,Bugsnax,,"Bugsnax takes you on a whimsical adventure to Snaktooth Island, home of the legendary half-bug half-snack creatures, Bugsnax. Invited by intrepid explorer Elizabert Megafig, you arrive to discover your host nowhere to be found, her camp in shambles, and her followers scattered across the island alone... and hungry! 
It's up to you to solve the mysteries of Snaktooth Island: What happened to Lizbert? What are Bugsnax and where do they come from? But most of all, why do they taste SO GOOD?",,134602
511554,,Arknights,,"Take on the role of a key member of Rhodes Island, a pharmaceutical company that fights both a deadly infection and the unrest it leaves in its wake. Together with your leader Amiya, you’ll recruit Operators, train them, then assign them to various operations to protect the innocent and resist those who would thrust the world into turmoil.",,123395
29975,de,Danganronpa: Trigger Happy Havoc,,"Untersuche Morde, suche nach Beweisen und rede mit deinen Klassenkameraden, um dich auf den Prozess vorzubereiten. Vor Gericht wirst du tödliche Wortgefechten mit den Tatverdächtigen führen. Nimm ihre Aussagen auseinander und entlarve ihre Lüge! Du überlebst nur auf eine Art— drücke ab.",steam,7842
515195,de,Half-Life: Alyx,,"Half-Life: Alyx marque le retour, en VR, de Valve dans l'univers de Half-Life. Situé entre les événements de Half-Life et de Half-Life 2, le jeu retrace l'histoire d'un combat impossible contre un groupe d'extraterrestres cruels connu sous le nom du Cartel.",steam,126098
517645,,Gunfire Reborn,,"Co-op roguelite FPS with procedural level generation, random weapons drop and permanent progression in-between runs.",,134483
21174,,The Godfather II,,"After being promoted by Michael Corleone to Don of New York, players expand to new cities, as they build up their families through extorting businesses, monopolizing illegal crime rings and defeating new families in an effort to become the most powerful mob family in America. To help players manage their empire, The Godfather II introduces ""The Don's View"" - an innovative strategy meta-game that allows players to oversee the entire world as they grow the family business. Using the Don's View, players will be able to build, defend and expand their crime rings, while keeping an eye on the movements and plans of the rival families. Players will also learn to master the business of organized crime by building a family of Made Men, hiring crew, handing out orders, and promoting their best men up the ranks. Set in a stunning open-world environment, The Godfather II expands on the popular gameplay mechanics of the first game and doubles down on the series' signature BlackHand control scheme, which now features even more visceral hand-to-hand brutality at your fingertips, introducing a new combo system, pressure tactics and executions. In The Godfather II, players fight alongside their hand-picked crew, who have their own skills and expertise. Each family member specializes in a specific field such as demolitions, arson, engineering, first-aid and more. As The Don you control the family, sending some of your men on missions while heading off into action with others. The combination of strategic organized crime gameplay and brutal BlackHand action promises to set The Godfather II apart from other open-world games. Play The Godfather II online multiplayer modes and become the true Don of Dons. Take your money, weapons, and crew from your single-player experience online and wage mob warfare against up to 16 players from around the world. Play as one of the family's crew specialists and put your best strategies to the test as you take over territory and strike back at rivals. Earn upgrades and money that can be used in your single-player experience.",,575
19140,,Metro 2033,,"Set in the shattered subway of a post apocalyptic Moscow, Metro 2033 is a story of intensive underground survival where the fate of mankind rests in your hands. In 2013 the world was devastated by an apocalyptic event, annihilating almost all mankind and turning the earth's surface into a poisonous wasteland. A handful of survivors took refuge in the depths of the Moscow underground, and human civilization entered a new Dark Age. The year is 2033. An entire generation has been born and raised underground, and their besieged Metro Station-Cities struggle for survival, with each other, and the mutant horrors that await outside. You are Artyom, born in the last days before the fire, but raised Underground. Having never ventured beyond your Metro Station-City limits, one fateful event sparks a desperate mission to the heart of the Metro system, to warn the remnants of mankind of a terrible impending threat. Your journey takes you from the forgotten catacombs beneath the subway to the desolate wastelands above, where your actions will determine the fate of mankind.",,495
515978,,1v1.lol,,Fight to survive in this epic multiplayer Battle Royale construction war where only the last player standing still wins and achieves the great and coveted master victory.,,130457
1555134795,,Pokémon Revolution Online,,"A Fan-Game MMORPG about pokemon world. 
 
Explore the world of pokemon, catch pokemon, trade them and fight against other players, Gyms Leaders and Leagues 
 
Participe to the different event's and meet new people.",,129561
369575,,Rocksmith 2014,,"Plug any electric guitar or bass into your PC, Mac, Xbox 360, or PlayStation 3, Playstation 4 or Xbox One and join over 1.5 million people who have learned to play guitar with award-winning Rocksmith method. Learn to play guitar in 60 days. Get started, now!",,3088
1498387582,de,House Flipper VR,,"Virtuelle Umgestaltungen waren noch nie so real! Dank der VR technologie wirst du in der Lage sein dich selbstständig um ruinierte Gründstücke zu kümmern! Setz deine VR Brille auf, schnapp dir die Controller und werde ein Meister der Renovierung!",steam,129209
89297,de,Danganronpa 2: Goodbye Despair,,"Jabberwock Island – Deine Klassenkameraden und du freuten sich bereits auf den Sommerspaß als Monokuma zurückkehrte, um sein mörderisches Spiel erneut zu treiben! Gefangen in einer Töte-oder-werde-getötet-Situation ruht deine ganze Hoffnung auf dem Lösen der Geheimnisse dieser Insel.",steam,9694
519100,de,There Is No Game : Wrong Dimension,,"Da gibt es kein Spiel. Hör also auf, alles durcheinander zu bringen, indem du überall rumklickst. Du willst doch nicht aus deiner Videospiel-Welt geschmissen werden, oder? Natürlich nicht!",steam,132907
460521,de,Mortal Kombat X,,&quot;Entdecke die nächste Generation der Nummer 1 aller Fighterspiele. Mortal Kombat X verbindet cineastische Ästhetik mit völlig neuem Gameplay.,steam,7292
509506,,Shell Shockers,,,,111890
498638,de,Anno 1800,,"Anno 1800™: Führe die Industrielle Revolution an! Willkommen zum Beginn des industriellen Zeitalters. Wähle deinen Weg und ändere damit deine Welt. Bist du ein Visionär oder ein Ausbeuter? Ein Eroberer oder ein Befreier? Du allein entscheidest, wie du in die Geschichte eingehst.",steam,55036
21727,,Punch-Out!!,,"Punch-Out!! is a boxing arcade game by Nintendo, released 1984. It was the first in a series of successful Punch-Out!! games that produced an arcade sequel known as Super Punch-Out!!, a spin-off of the series titled Arm Wrestling, a highly popular version for the NES originally known as Mike Tyson's Punch-Out!!, and Super Punch-Out!! for the SNES. 
The arcade game introduced recurring video games characters such as Glass Joe, Piston Hurricane, Bald Bull, and Mr. Sandman. It is also notable to be the debut project for Koji Kondo, who would later go on to write the acclaimed music for the Super Mario and The Legend of Zelda series.",,9150
518902,,Atelier Ryza 2: Lost Legends & the Secret Fairy,,"Even if my strength is lost, I will always be by your side... 3 years have passed since the previous installment, and Ryza and her friends have their sights set on an exciting new adventure.",,136414
492113,de,Crossout,,Schließ' dich der Open Beta des post-apokalyptischen MMO-Actionspiels Crossout an! Stelle deine eigenen einzigartigen Kampfmaschinen aus dutzenden verschiedenen Teilen zusammen und zerstöre deine Feinde in explosiven PvP-Online-Schlachten!,steam,34894
511195,de,DRAGON BALL Z: KAKAROT,,"Erleben Sie die Geschichte von Son-Goku und anderen Z-Fighters erneut in DRAGON BALL Z: KAKAROT! Neben epischen Kämpfen bietet das Leben in DRAGON BALL Z Fischen, Essen und Training mit Son-Goku, Son-Gohan, Vegeta und anderen.",steam,114009
118198,de,Assassin's Creed IV: Black Flag,,"Wir schreiben das Jahr 1715. Piraten herrschen über die Karibik und haben dort ihre eigene, gesetzlose Republik gegründet, in der Korruption, Gier und Grausamkeit an der Tagesordnung sind.Einer dieser Gesetzlosen ist der ungestüme, junge Kapitän Edward Kenway.",steam,1970
514930,de,Song of Horror,,"Ein Horror-Abenteuer in der 3. Person, Überleben mit starrer Kamera. Fürchte die Präsenz, ein Wesen, das du nicht bekämpfen kannst: Bleib wachsam, versteck dich. Erforsche verfluchte Orte, an denen ungesehene Geister und verlorene Seelen in einer wahren Horrorgeschichte für die Ewigkeit verweilen.",steam,121555
502914,de,Blasphemous,,"Blasphemous ist ein brutales Action-Jump'n'Run mit Hack'n'Slash-Kämpfen, das in der albtraumhaften Welt Cvstodia spielt. Erkunde die Welt, verbessere deine Fähigkeiten und führe schonungslose Todesstöße gegen Gegnerhorden aus, die zwischen dir und deinem Plan stehen, die ewige Verdammnis zu stoppen.",steam,26820
497437,de,The Evil Within 2,,"Il detective Sebastian Castellanos ha perso tutto, inclusa sua figlia Lily. Per salvarla, deve affrontare l'incubo dello STEM. Mostruose minacce sono in agguato nell'ombra e potrà contare solo sulla sua forza di volontà per farcela. Per potersi redimere, l'unica via d'uscita è entrare nell'incubo.",steam,36813
19157,de,APB Reloaded,,"The world’s first and premier Action MMO Third Person Shooter allows you to choose between two sides of the law. Play as Enforcer or Criminal, customize your gear for the task at hand and hit the streets and play how you want in a city filled with more action this side of a Hollywood blockbuster.",steam,1014
